Title,Organization,Price,Info
"Haciendo una Casa Inteligente
Aprende a Reconocer los Principales Equipos de Automatización para Casas y levanta tu proyecto de automatización.","Alvaro Chirou • 1.300.000+ Enrollments Worldwide, Walter Coto || +400,000 Estudiantes","Precio actual
14,99 €
Precio original
94,99 €","2,5 horas en total101 clasesExperto"
"Seguridad informática para Teléfonos. Protege tus Datos.
Brinda seguridad al dispositivo que con mas frecuencia se realizan los Ciberataques y vulneran empresas, tu celular.",Alejandro Susillo Ridao,"Precio actual
14,99 €
Precio original
84,99 €","2,5 horas en total84 clasesExperto"
"Analisis de malware
Aprende a realizar análisis de malware estático y dinámico",Edwin Henriquez,"Precio actual
14,99 €
Precio original
19,99 €",4 horas en total127 clasesIntermedio
"AppSheet desde cero
IntermedioCalificación: 4,1 de 5",Víctor Ramos,"Precio actual
14,99 €
Precio original
19,99 €",15 horas en total51 clasesPrincipiante
"Curso funcional de Odoo ERP 16 EE con ejercicios prácticos.
Todo lo básico que necesitas saber para iniciar con Odoo ERP desde el punto de vista funcional.",Alexander Ramos Espinosa,"Precio actual
14,99 €
Precio original
54,99 €","13,5 horas en total73 clasesPrincipiante"
"Curso PLC SIEMENS TIA PORTAL nivel avanzado Pt2
Curso avanzado de programación PLC con software TIA Portal Siemens, distinto a cualquier otro que hayas tomado",Randy Varela,"Precio actual
14,99 €
Precio original
24,99 €",1 hora en total60 clasesPrincipiante
"Electrónica DIGITAL: Flip-Flops
Los Flip-Flops son los ladrillos fundamentales para construir gran parte de la electrónica digital.",Luis orlando muñoz bueno,"Precio actual
14,99 €
Precio original
19,99 €",9 horas en total97 clasesTodos los niveles
"Curso PLC SIEMENS TIA PORTAL niveles básico e Intermedio Pt1
Curso basico intermedio de programación PLC con software TIA Portal Siemens, distinto a cualquier otro que hayas tomado",Jorge Fernández Carlavilla,"Precio actual
14,99 €
Precio original
19,99 €",10 horas en total67 clasesIntermedio
"Módulo de ventas Odoo Enterprise 15
Todo lo que debes saber sobre las ventas en Odoo.",Ernesto Paredes Martinez,"Precio actual
14,99 €
Precio original
94,99 €",16 horas en total142 clasesTodos los niveles
"Edición de imagen y vídeo con Python: Pillow, GMIC e imageio
Aprenda a programar editores de fotografía y vídeo con Python",Juan Cruz Petazzi Cardetti,"Precio actual
14,99 €
Precio original
24,99 €",4 horas en total44 clasesIntermedio
"Meshcentral: Una Alternativa de Gestion Remota
Otra manera de brindar el soporte a tu infraestructura desde la comodidad de tu navegador preferido",Paul Illanes,"Precio actual
14,99 €
Precio original
19,99 €",3 horas en total38 clasesPrincipiante
"Tecnologías de ciberseguridad
Diseño de arquitectura de ciberseguridad.",Arturo Diaz Lora,"Precio actual
14,99 €
Precio original
19,99 €",10 horas en total76 clasesTodos los niveles
"Microsoft 365 Fundamentals MS-900 - Practice exams (348Q)
Practice Test MS-900 - Practice exams (348 Question)",Armando Useche,"Precio actual
14,99 €
Precio original
49,99 €","6,5 horas en total72 clasesIntermedio"
"Factorytalk + Studio 5000 [Aprende con un proyecto]
Aprende a programar HMIs y PLCs de Allen Bradley (Maquina Virtual incluída)","Alvaro Chirou • 1.300.000+ Enrollments Worldwide, Walter Coto || +400,000 Estudiantes","Precio actual
14,99 €
Precio original
94,99 €","5,5 horas en total44 clasesTodos los niveles"
"Microsoft Access COMPLETO desde 0
Aprende a utilizar Microsoft Access desde 0 hasta el final, sin necesidad de tener conocimientos previos.",Daniel Espinonsa,"Precio actual
14,99 €
Precio original
19,99 €",42 horas en total350 clasesTodos los niveles
"Microsoft EXCEL COMPLETO desde 0
Aprende a utilizar Excel desde 0 hasta el final, sin necesidad de tener conocimientos previos.",Manuel Aragonés Arroyo,"Precio actual
29,99 €","7,5 horas en total61 clasesExperto"
"Vmware vSphere 8: ESXi y vCenter desde cero a avanzado
Aprende a trabajar con el entorno vSphere 8 de Vmware, con ESXi y vCenter , estándares en virtualización empresarial",Marlon Falcón Hernández,"Precio actual
14,99 €
Precio original
19,99 €","16,5 horas en total151 clasesTodos los niveles"
"Instala AS-ABAP Versión 7.52 en tu máquina
Usa tu propia PC para instalar Application Server ABAP y práctica libremente el lenguaje de programación ABAP",Rodrigo Díaz Academia PLC,"Precio actual
14,99 €
Precio original
49,99 €",4 horas en total14 clasesPrincipiante
"Curso completo de Linux: Manejo de comandos y Shell Script
Aprende a manejar Linux profesionalmente. Conviértete en un experto en Linux, manejo de comandos, Bash y Shell Script.",Fernando Manso,"Precio actual
14,99 €
Precio original
19,99 €",2 horas en total14 clasesPrincipiante
"Asistente virtual (Jarvis) con Microcontroladores PIC
Configuración de asistente virtual para computadora con Microcontroladores PIC",Rodrigo Díaz Academia PLC,"Precio actual
14,99 €
Precio original
49,99 €",10 horas en total52 clasesPrincipiante
"Domina PrusaSlicer para impresion 3D
Domina el Software para impresión 3D mas Avanzado de la industria",XP Solution,"Precio actual
14,99 €
Precio original
24,99 €","2,5 horas en total27 clasesTodos los niveles"
"[2022] Cybersecurity Fundamentals (CSX-F): Simulador examen
Entrénate para el examen de certificación ITCA Cybersecurity Fundamentals y da a conocer de esa forma tus conocimientos",Fernando Vicente,"Precio actual
14,99 €
Precio original
94,99 €",6 horas en total28 clasesPrincipiante
"Hacking Wifi Profesional. Realiza Auditorias sobre Seguridad
Aprenderás a realizar Auditorias sobre redes Wifi como un Hacker Profesional. Hacking Wifi en WEP/WPA/WPA2 & Enterprise",Carlos Cuellar Lana,"Precio actual
14,99 €
Precio original
54,99 €",11 horas en total62 clasesPrincipiante
"Aprende PYTHON de CERO a EXPERTO
Aprende Python sin ningún conocimiento previo",Rafael López,"Precio actual
14,99 €
Precio original
44,99 €","8,5 horas en total16 clasesIntermedio"
"Certified Ethical Hacking ( Exam ) 2023
( Examen en Español )",Manuel Pérez,"Precio actual
14,99 €
Precio original
19,99 €","5,5 horas en total10 clasesPrincipiante"
"Ruby on Rails 7 Microsoft Azure Docker
Ruby on Rails para principiantes desarrollando aplicaciones con Docker y MS Azure.",Fernando Zamora,"Precio actual
49,99 €","9,5 horas en total76 clasesIntermedio"
"Hacking con Nmap & Nessus: Escaneos de Redes Corporativas!
Vuelvete un experto en escaneo de redes y detección de vulnerabilidades con Nessus & NMAP Técnicas de escaneo y evasión!",Educación Digital,"Precio actual
14,99 €
Precio original
19,99 €",3 horas en total46 clasesTodos los niveles
"Reconocimiento de Huella Dactilar en Excel
Huella dactilar en excel utilizando el lector uaeu 4500 digital persona",Educación Digital,"Precio actual
14,99 €
Precio original
19,99 €","10,5 horas en total33 clasesPrincipiante"
"Simulator Exam AZ-500 Microsoft Azure Security Technologies
Simulator Exam AZ-500 (+100 Questions with Explain)",Apasoft Training,"Precio actual
14,99 €
Precio original
24,99 €",4 horas en total43 clasesTodos los niveles
"Exámenes de práctica: AI-900 Fundamentos de AI en Azure
Gana confianza y aprueba el examen AI-900 Azure AI Fundamentals con la una mejor calificación en",Juan Eduardo Rios Villasmil,"Precio actual
14,99 €
Precio original
29,99 €","1,5 horas en total17 clasesIntermedio"
"Curso de Armado de PC Gamer y Profesional
Cómo armar tu propia PC Gamer y Profesional: Una guía Paso a Paso para formarte como un Técnico Experto.",Santiago Hernández,"Precio actual
14,99 €
Precio original
94,99 €",13 horas en total51 clasesTodos los niveles
"GCP Digital Leader Certificacion Examen Practico 2023
Edición 2022, Examen practico de la Certificación Google Cloud Digital Leader, 100% del examen y sus explicaciones",Francisco Misael Granados Orozco,"Precio actual
14,99 €
Precio original
94,99 €",17 horas en total48 clasesPrincipiante
"Simulador Lead Cybersecurity Professional Certificate LCSPC
Ciberseguridad PRO - Líder en Ciberseguridad",Rafael Lopez Barajas,"Precio actual
14,99 €
Precio original
64,99 €",4 horas en total27 clasesTodos los niveles
"Lead Cybersecurity Professional Certificate (Examen Oficial)
Ciberseguridad PRO",Pedro Oncoy,"Precio actual
14,99 €
Precio original
19,99 €",7 horas en total56 clasesPrincipiante
"SAP Business One SDK DI API usando C#
Código completo para el manejo de los objetos más utilizados en SAP BO","Alvaro Chirou • 1.300.000+ Enrollments Worldwide, Walter Coto || +400,000 Estudiantes","Precio actual
14,99 €
Precio original
94,99 €",3 horas en total35 clasesPrincipiante
"Curso Hacking Etico | PenTesting - Curso Completo Desde CERO
Aprenda hacking ético y pruebas de penetración de los expertos en este curso completo.",Portal Ingeniería | +60.000 Students,"Precio actual
14,99 €
Precio original
19,99 €","1,5 horas en total16 clasesPrincipiante"
"Nivel 4. Aprende sobre seguridad Web3 y hacking
¡Aprenda los fundamentos de bajo nivel, pida prestado millones gratis sin garantías y soborne a los mineros!",Ever Tovar A.,"Precio actual
14,99 €
Precio original
19,99 €","11,5 horas en total64 clasesTodos los niveles"
"Nivel 3. Integrarse en el ecosistema
Vaya más allá de Solidity y comience a explorar herramientas, protocolos y aplicaciones del ecosistema",Jorge Ortiz,"Precio actual
14,99 €
Precio original
19,99 €","6,5 horas en total57 clasesTodos los niveles"
"Nivel 2. Profundiza y crea dApps
¡Explore más a fondo el mundo web3, aprenda sobre el gas, la minería y cómo funciona la Prueba de trabajo, y cree dApps!",Pedro Vargas • Ethical Hacker,"Precio actual
14,99 €
Precio original
24,99 €",24 horas en total128 clasesTodos los niveles
"Curso de HMI de Delta utilizando el DopSoft 4.0
Aprende hoy mismo! A tu ritmo y donde sea!",Walter Alvarez,"Precio actual
14,99 €
Precio original
89,99 €",9 horas en total80 clasesTodos los niveles
"Arduino vs Microcontrolador PIC
Adéntrate en el mundo de los microcontroladores",Digital Academy TEC,"Precio actual
14,99 €
Precio original
19,99 €",2 horas en total17 clasesPrincipiante
"Nivel 1. Aprende los conceptos básicos de Web3
¡Aprenda los fundamentos de Web3, configure su billetera criptográfica y entre en modo desarrollador!",Benjamin Camacho,"Precio actual
14,99 €
Precio original
19,99 €","1,5 horas en total37 clasesExperto"
"Máster en Inteligencia Artificial (IA) NoCode
Descubre el funcionamiento y las posibilidades de todos los tipos de Inteligencia Artificial actuales.",Allan Montero,"Precio actual
14,99 €
Precio original
94,99 €",4 horas en total19 clasesIntermedio
"Openshift a fondo
Contenedores , Kubernetes y Openshift (do180)",Jonny David Lezcano Algarin,"Precio actual
14,99 €
Precio original
19,99 €","9,5 horas en total79 clasesPrincipiante"
"MasterCam Para Principiantes
Diseñado para estudiantes sin ninguna experiencia en el software.",Digital Academy TEC,"Precio actual
14,99 €
Precio original
19,99 €","10,5 horas en total24 clasesIntermedio"
"Librerías en .NET - Humanizer, xUnit, Serilog y más
Aprende como utilizar las librerías mas importantes y útiles de .NET",Digital Academy TEC,"Precio actual
14,99 €
Precio original
19,99 €","1,5 horas en total14 clasesPrincipiante"
"Cómo hacer Campañas de Ingeniería Social
Phishing 101",José Solórzano,"Precio actual
14,99 €
Precio original
49,99 €","19,5 horas en total276 clasesTodos los niveles"
"CURSO DE COMPUTACION
El aprendizaje del maravilloso mundo de la computación en tus manos",Eric Alexander Sachez,"Precio actual
14,99 €
Precio original
24,99 €","6,5 horas en total18 clasesIntermedio"
"CISM en Español
Preparación para la Certificación",Aprende Web3,"Precio actual
14,99 €
Precio original
29,99 €",10 horas en total76 clasesPrincipiante
"Power Automate: Aprobaciones y cartas Adaptativas
Aprende a crear flujos de aprobación y recopilar datos desde Teams y Outlook",Aprende Web3,"Precio actual
14,99 €
Precio original
29,99 €",10 horas en total87 clasesTodos los niveles
"Powershell para Administración de Servidores y Seguridad.
Aprende Powershell desde 0, a crear scripts y herramientas para administrar y brindar seguridad a tu servidor.",Aprende Web3,"Precio actual
14,99 €
Precio original
29,99 €",31 minutos en total6 clasesTodos los niveles
"Moodle 4.1 para administradores
Moodle es la plataforma gratuita más utilizada en el mundo",Hernan Palacios Sala,"Precio actual
14,99 €
Precio original
44,99 €","6,5 horas en total74 clasesIntermedio"
"Simulador de Examen para certificación COBIT 2019 FOUNDATION
Este simulador de examen te permitira tener los cononocimientos necesarios para aprobar el Examen COBIT 2019 - de ISACA",Francisco Misael Granados Orozco,"Precio actual
14,99 €
Precio original
94,99 €",10 horas en total57 clasesTodos los niveles
"Hacking con JavaScript
Introducción al Pentesting Web",Aprende Web3,"Precio actual
14,99 €
Precio original
29,99 €","5,5 horas en total45 clasesTodos los niveles"
"Curso Completo de AWS Cloud Practitioner - Español
Aprende Cloud Computing y Aprende a trabajar con la infraestructura de Amazon AWS en Cloud","Álvaro García, Formación Certificada, Cursos Online Arquitectura, Lucía Fernández","Precio actual
14,99 €
Precio original
19,99 €",2 horas en total8 clasesPrincipiante
"Manejo Cartografía básica digital de Colombia en ArcGIS Pro.
Aprende a gestionar la cartografía basica oficial colombiana a escala 1:25000 en ArcGIS Pro.",Marcelo Guazzardo,"Precio actual
14,99 €
Precio original
24,99 €","13,5 horas en total72 clasesIntermedio"
"Curso Completo FSLogix
FSLogixCalificación: 0,0 de 5",Fabian Rios Montesinos,"Precio actual
14,99 €
Precio original
24,99 €","3,5 horas en total33 clasesIntermedio"
"Crea una App en bluetooth utilizando Microcontroladores PIC
Crea una app en bluetooth con Microcontroladores PIC y comienza a aprender en un lenguaje sencillo",Miguel Teheran,"Precio actual
14,99 €
Precio original
24,99 €",4 horas en total16 clasesPrincipiante
"Ciberseguridad: Respuesta a Incidentes
Respuesta Ante Incidentes de Seguridad",Karina Astudillo B.,"Precio actual
14,99 €
Precio original
29,99 €",2 horas en total29 clasesTodos los niveles
"Aprende Ciberseguridad Fácil
Las Personas son la primera línea de Ciberdefensa",Juan Antonio Ventura Machado,"Precio actual
14,99 €
Precio original
94,99 €","6,5 horas en total28 clasesPrincipiante"
"Crea una App en bluetooth utilizando Arduino
Crea una app en bluetooth co nArduino y comienza a aprender el lenguaje de Arduino",securitypyme securitypyme,"Precio actual
14,99 €
Precio original
19,99 €","1,5 horas en total24 clasesTodos los niveles"
"CISCO CCNA 3: Red Empresarial, Seguridad y Automatización
Tercer curso preparatorio para aprobar el examen de certificación CCNA 200-301",Sebastian Vallejo Jimenez,"Precio actual
14,99 €
Precio original
44,99 €","24,5 horas en total212 clasesTodos los niveles"
"Aprende fácil ArcGIS 10.X
Aprende fácil ArcGIS paso a paso","Alvaro Chirou • 1.300.000+ Enrollments Worldwide, Walter Coto || +400,000 Estudiantes, Kevin Lopez","Precio actual
14,99 €
Precio original
94,99 €","5,5 horas en total45 clasesTodos los niveles"
"Curso Completo Citrix Cloud en Azure - 1Y0-150 - CC-VAD-MA
Citrix Cloud",Francisco Javier Arce Anguiano,"Precio actual
14,99 €
Precio original
19,99 €",8 horas en total26 clasesTodos los niveles
"Curso de FortiGate Firewall (Español)
En este curso, puede aprender la instalación y administración de Fortinet FortiGate Firewall.",Kevin A. López,"Precio actual
14,99 €
Precio original
19,99 €",2 horas en total18 clasesPrincipiante
"6 exámenes de práctica | AWS Certified Cloud Practitioner
Prepara el AWS Certified Cloud Practitioner CLF-C01 ¡390 preguntas únicas de alta calidad con explicaciones detalladas!",Yirsis Serrano,"Precio actual
14,99 €
Precio original
94,99 €",1 hora en total15 clasesPrincipiante
"Curso de PLC Delta Nivel Basico utilizando ISPsoft
Aprende hoy mismo!",Synergy Tecnologia,"Precio actual
14,99 €
Precio original
94,99 €","1,5 horas en total18 clasesTodos los niveles"
"SOLIDWORKS 2022: Guía completa para acreditar CSWA
Aprende SOLIDWORKS incluso si eres principiante, y termina aprobando el examen oficial CSWA de SOLIDWORKS",Diego Andrés Muñoz Guerrero,"Precio actual
14,99 €
Precio original
19,99 €","6,5 horas en total30 clasesIntermedio"
"Fundamentos de MPLS y Estudio de Caso (Español)
En este curso, puede aprender los conceptos básicos de MPLS mediante la aplicación de la topología de muestra.",Ivan Gomez,"Precio actual
14,99 €
Precio original
19,99 €","2,5 horas en total36 clasesTodos los niveles"
"Apache Guacamole: Otra manera de conectarte a tus servidores
Otra manera de accerder a tu infraestructura desde la comodidad de tu navegador preferido",Francisco Misael Granados Orozco,"Precio actual
14,99 €
Precio original
94,99 €",3 horas en total23 clasesExperto
"Programación de microcontroladores dsPIC33F Family-Parte I
Aprende como programar microcontroladores de 16 bits DsPIC en lenguaje C con ejemplos prácticos utilizando MplabX-XC16",Andrés Olaya,"Precio actual
49,99 €","3,5 horas en total22 clasesTodos los niveles"
"Azure DevOps: Gestiona proyectos empresariales
Formación Práctica para todo lo que necesitas sobre gestionar y supervisar proyectos desde esta herramienta Cloud.",David Pereira,"Precio actual
14,99 €
Precio original
19,99 €",4 horas en total25 clasesPrincipiante
"Animación aplicada en Python con Manim
Aprende a crear animaciones matemáticas con Manim para elevar el nivel de tus clases, o canal, con mejor contenido.",Francisco Misael Granados Orozco,"Precio actual
14,99 €
Precio original
94,99 €","3,5 horas en total16 clasesTodos los niveles"
"Introducción Al Hacking Ético desde Cero
Aprende técnicas de Hacking Ético desde Cero 2023",Oscar Leonel Amaya Deras,"Precio actual
14,99 €
Precio original
94,99 €","1,5 horas en total22 clasesTodos los niveles"
"Manejo de incidentes de ciberseguridad
Incluye proceso y plantilla",Diego Andrés Muñoz Guerrero,"Precio actual
14,99 €
Precio original
19,99 €",4 horas en total28 clasesTodos los niveles
"Raspberry Pi Pico con Internet de las cosas en MicroPython
de lo basico a lo complejo",Ivan Gomez,"Precio actual
14,99 €
Precio original
49,99 €",11 horas en total230 clasesTodos los niveles
"CCNA 200-301 Simulador Completo 2022
Simulador similar al oficial de 120 + 240 preguntas temas relacionados, 5 exámenes de prueba.",Yavuz BULUT,"Precio actual
14,99 €
Precio original
19,99 €",17 horas en total148 clasesTodos los niveles
"Airtable. De Principiante a Experto
Aprende a Crear y Compartir Bases de Datos de Forma Sencilla. Hoja de Cálculo y Base de Datos con Superpoderes.","Joan Amengual | AWS Certified & Senior Blockchain Professional, Stephane Maarek | AWS Certified Cloud Practitioner,Solutions Architect,Developer, Abhishek Singh | 9x AWS","Precio actual
14,99 €
Precio original
94,99 €",2 horas en total35 clasesTodos los niveles
"Programación Shell Script en Bash
Consiga el máximo rendimiento a su sistema operativo",Hernan Palacios Sala,"Precio actual
14,99 €
Precio original
44,99 €","2,5 horas en total25 clasesTodos los niveles"
"OCI simulado, Oracle Foundations Associate - +120 Preguntas
OCI simulado, Oracle Fundactions Associate - +120 Preguntas en español e inglés",Cleverk Institute,"Precio actual
14,99 €
Precio original
44,99 €","8,5 horas en total133 clasesTodos los niveles"
"OWASP TOP 10 - Hacking & Pentesting Web, Bug Bounty Hunting
Master en pruebas de seguridad con OWASP - Penetration testing web con múltiples herramientas de Hacking! + Laboratorios",Yavuz BULUT,"Precio actual
14,99 €
Precio original
19,99 €",40 minutos en total12 clasesPrincipiante
"Curso de Windows 365
El Windows de toda la vida ahora en la nube",Carlos Cuellar Lana,"Precio actual
14,99 €
Precio original
54,99 €",4 horas en total50 clasesPrincipiante
"Seguridad con SELinux
SELinux: Configuración, diagnostico y solución de problemas",Jhon Ore Sulca,"Precio actual
14,99 €
Precio original
49,99 €","5,5 horas en total38 clasesTodos los niveles"
"ISO/IEC 27001 Sistema de Gestión Seguridad de la Información
El Sistema de Gestión de Seguridad de la Información basado en ISO 27001 e ISO 27002","Alvaro Chirou • 1.300.000+ Enrollments Worldwide, Gastón Galarza","Precio actual
14,99 €
Precio original
94,99 €",3 horas en total14 clasesPrincipiante
"Programación de PLC Studio 5000 Logix Designer - Básico
Curso de Programación de PLC Allen Bradley - Nivel Básico - Lenguaje Ladder",Augusto González-Bonorino,"Precio actual
24,99 €","3,5 horas en total15 clasesPrincipiante"
"Automatización desde cero con simulador Factory IO
Programación de PLC 1500 y visualización en simulador Factory IO",Kevin Veizaga,"Precio actual
14,99 €
Precio original
19,99 €","10,5 horas en total83 clasesTodos los niveles"
"Trend Micro Deep Discovery Advanced Threat Detection 3.0
Trend Micro Deep Discovery Advanced Threat Detection 3.0 Exam [questions, images, diagrams and reliable references]",Israel Rogelio Gómez,"Precio actual
14,99 €
Precio original
19,99 €","5,5 horas en total69 clasesTodos los niveles"
"Instalación y configuración de PRTG Network Monitor
Monitoreo de redes y dispositivos con PRTG Network Monitor",Roger Mamani,"Precio actual
14,99 €
Precio original
29,99 €","4,5 horas en total14 clasesIntermedio"
"Curso Completo de AWS Certified Cloud Practitioner - Español
Aprende Cloud Computing | Prepárate para el examen de AWS Certified Cloud Practitioner CLF-C01 | ¡Con examen incluido!",Pablo Marz,"Precio actual
14,99 €
Precio original
19,99 €",3 horas en total6 clasesPrincipiante
"Maquinas Virtuales
Virtualización de sistemas operativos","Álvaro García, Cursos Online Arquitectura, Formación Certificada","Precio actual
14,99 €
Precio original
19,99 €","1,5 horas en total19 clasesPrincipiante"
"Examen AZ-500: Microsoft Azure Security Technologies
Pass your Microsoft AZ-500 Exam",Fernando Vicente,"Precio actual
14,99 €
Precio original
94,99 €",8 horas en total36 clasesIntermedio
"Lógica de programación con Arduino
Aprende a programar en arduino",King Tests,"Precio actual
14,99 €
Precio original
19,99 €",6 horas en total53 clasesTodos los niveles
"Cómo diagnosticar y reparar patinetes eléctricos (scooters)
Fórmate y encuentra trabajo rápidamente en una profesión de futuro, en un sector que crece con las crisis.",Pedro Vargas • Ethical Hacker,"Precio actual
14,99 €
Precio original
24,99 €",2 horas en total29 clasesIntermedio
"FTTX: La tecnología que lleva Internet a tu casa.
Gigabit Passive Optical Network",JGAITPro - Conocimiento Para TI,"Precio actual
14,99 €
Precio original
19,99 €","4,5 horas en total15 clasesTodos los niveles"
"Google Earth Engine Integral
Un poderoso recurso para el trabajo con imágenes satelitales",Juan Carlos Guzmán Contreras,"Precio actual
14,99 €
Precio original
49,99 €","4,5 horas en total30 clasesTodos los niveles"
"Curso completo sobre Anonimato, Privacidad y Deepweb
Aprende sobre Anonimato, como navegar en la Deepweb de forma segura y mejorar tu privacidad, con herramientas y Practica","Sinergia Learning Center, Daniel De Giorgio","Precio actual
99,99 €",11 horas en total49 clasesTodos los niveles
"Entrenamiento para ISTQB® Foundation Level [CTFL] (2023)
Curso completo de ISTQB con examenes resueltos, simulacros de test cronometrados para practica, tips y más! QA+Testing",Yamir Gersson Flórez Farfán,"Precio actual
14,99 €
Precio original
19,99 €",6 horas en total43 clasesPrincipiante
"Trend Micro Apex One Professional Certified Q&A
Pass the Apex One Professional - Certification Exam [questions, images, diagrams and reliable references]",Daniel Sánchez,"Precio actual
14,99 €
Precio original
49,99 €","48,5 horas en total365 clasesTodos los niveles"
"Crea un VPS RDP u Obten Hosting WordPress Gratis con AWS
Confiura Tu Propio VPS con Acceso RDP, Tu Propio Tunel VPN y Màs!",Fernando Villegas,"Precio actual
14,99 €
Precio original
24,99 €","6,5 horas en total56 clasesIntermedio"
"Fortinet: Certificación NSE7 SD-WAN
Aprenda todas habilidades necesarias para presentar el examen de certificación de especialización NSE7 SD-WAN",Juan José Pérez Figuereo,"Precio actual
14,99 €
Precio original
19,99 €",1 hora en total13 clasesPrincipiante
"AWS IoT Core con Raspberry PI
Exploremos el Internet de las Cosas: AWS IoT Core, IoT Analytics, Raspberry Pi, Sensores, NodeJS, MQTT y más desde cero.","Joan Amengual | AWS Certified & Senior Blockchain Professional, Stephane Maarek | AWS Certified Cloud Practitioner,Solutions Architect,Developer","Precio actual
14,99 €
Precio original
94,99 €",21 horas en total16 clasesPrincipiante
"Guía práctica de Cisco DMVPN
Guía práctica completa de configuración de Cisco DMVPN básico a experto",Sergio Andrés Pinzón Bernal,"Precio actual
14,99 €
Precio original
39,99 €","2,5 horas en total33 clasesTodos los niveles"
"Curso de Cisco FirePower FTD | Parte-2 FMC (Español)
Puede aprender a instalar Cisco FirePower Firewall en la topología de muestra adecuada para medianas y grandes empresas.",Akira Nakamure,"Precio actual
14,99 €
Precio original
29,99 €","2,5 horas en total37 clasesPrincipiante"
"[2022] Help Desk : Simulador de Examen de Certificación
Valida tus conocimientos en Help Desk con preguntas de práctica.",Francisco Misael Granados Orozco,"Precio actual
14,99 €
Precio original
94,99 €","41,5 horas en total132 clasesIntermedio"
"TIA Portal Básico
Curso PLC Básico",Acadohmia - Víctor Berzal,"Precio actual
14,99 €
Precio original
94,99 €",10 horas en total16 clasesIntermedio
"Curso de Cisco FirePower FTD | Parte-1 FDM (Español)
Puede aprender a instalar Cisco FirePower Firewall en la topología de muestra adecuada para pequeñas y medianas empresas",Giovanni Iván Mendez,"Precio actual
19,99 €",3 horas en total13 clasesIntermedio
"Azure Fundamentals al completo. AZ-900 (Versión 2022-23)
Aprende los fundamentos básicos de Azure y prepara el examen AZ-900 de Microsoft. Adaptado al cambio de Mayo de 2022",Gustavo Bonorino,"Precio actual
14,99 €
Precio original
24,99 €",3 horas en total43 clasesTodos los niveles
"Creación de aplicaciones y juegos iOS - AppStore 2022/2023
Desarrolla y monetiza juegos y aplicaciones para iOS y la App Store desde cero a profesional sin experiencia previa","Alvaro Chirou • 1.300.000+ Enrollments Worldwide, Walter Coto || +400,000 Estudiantes","Precio actual
14,99 €
Precio original
94,99 €",10 horas en total50 clasesPrincipiante
"Cómo Detectar, Prevenir y Eliminar Virus Informáticos
En este curso descubrirás métodos probados para Detectar y Eliminar Virus, como evitar Malware, desencriptar datos, etc.",Esteban Balvin,"Precio actual
14,99 €
Precio original
19,99 €",10 horas en total130 clasesTodos los niveles
"Análisis Espacial con Rstudio básico para Windows
R,RstudioCalificación: 5,0 de 5",Fernando Villegas,"Precio actual
14,99 €
Precio original
24,99 €",42 minutos en total6 clasesPrincipiante
"Introducción a la metodología Scrum
Basado en la última versión de la Guía Oficial de Scrum",Luis Enrique Pena,"Precio actual
14,99 €
Precio original
19,99 €","13,5 horas en total75 clasesTodos los niveles"
"Blue Prism Technical Arquitect certification ATA02
Certified questions & answers - Updated August 2022",Eduardo Nazareno Anselmi,"Precio actual
14,99 €
Precio original
94,99 €",2 horas en total54 clasesPrincipiante
"[2022] PCI Professional (PCIP): Simulador de examen
Entrénate para el examen de certificación de PCI Professional y da a conocer de esa forma tu experiencia y conocimientos",Andrés Meza,"Precio actual
14,99 €
Precio original
54,99 €",13 horas en total89 clasesPrincipiante
"SQL Server 2022
SQL Server Aprende bases de datos, consultas, funciones, tablas y mucho más.",Julio Eduardo Moisa,"Precio actual
14,99 €
Precio original
19,99 €","3,5 horas en total25 clasesPrincipiante"
"Curso en Administración Ecommerce con Magento 2
Aprende a gestionar una tienda online con Magento 2, desde cero.",Yavuz BULUT,"Precio actual
14,99 €
Precio original
19,99 €","3,5 horas en total34 clasesTodos los niveles"
"Curso de F5 BIG-IP Local Traffic Manager | LTM (Español)
Al tomar este curso, puede aprender a instalar y administrar el balanceador de carga F5 LTM.",IT Cert,"Precio actual
14,99 €
Precio original
19,99 €","5,5 horas en total50 clasesIntermedio"
"Instalaciones y Actualizaciones del software de PostgreSQL
Aprende a instalar PostgreSQL y a realizar Actualizaciones de versión menor y mayor con mínima pérdida de servicio",Javier Salinas,"Precio actual
14,99 €
Precio original
24,99 €","12,5 horas en total85 clasesIntermedio"
"Curso Completo de Termux 2022
mejorando la practica en termux",Yavuz BULUT,"Precio actual
14,99 €
Precio original
19,99 €",3 horas en total29 clasesIntermedio
"Hacking Ético con Python
Aprende las tecnias del hacking etico con un lenguaje potente.",Apasoft Training,"Precio actual
14,99 €
Precio original
19,99 €","7,5 horas en total71 clasesTodos los niveles"
"Virtualización de sistemas operativos con VirtualBox
Curso de máquinas virtuales con VirtualBox",Jorge Sanz Saez,"Precio actual
14,99 €
Precio original
94,99 €",13 horas en total23 clasesTodos los niveles
"El curso completo de hacking ético de Nmap, Zenmap, Shodan
Curso completo de Nmap",José Contreras,"Precio actual
109,99 €",1 hora en total31 clasesPrincipiante
"Curso hacking ético, Técnicas Fundamentales Hacking Social
Hacking Social para iniciantes",Sean Reyes,"Precio actual
14,99 €
Precio original
19,99 €",4 horas en total40 clasesTodos los niveles
