Title,Organization,Course_duration,Course_clases,Course_level,Course_actual_price,Course_original_price
"Microsoft 365 Fundamentals MS-900 - Practice exams (348Q)
Practice Test MS-900 - Practice exams (348 Question)",Armando Useche,"6,5 horas en total",72 ,Intermedio,"14,99 €","49,99 €"
"Factorytalk + Studio 5000 [Aprende con un proyecto]
Aprende a programar HMIs y PLCs de Allen Bradley (Maquina Virtual incluída)","Alvaro Chirou • 1.300.000+ Enrollments Worldwide, Walter Coto || +400,000 Estudiantes","5,5 horas en total",44 ,Todos los niveles,"14,99 €","94,99 €"
"Microsoft Access COMPLETO desde 0
Aprende a utilizar Microsoft Access desde 0 hasta el final, sin necesidad de tener conocimientos previos.",Daniel Espinonsa,42 horas en total,350 ,Todos los niveles,"14,99 €","19,99 €"
"Microsoft EXCEL COMPLETO desde 0
Aprende a utilizar Excel desde 0 hasta el final, sin necesidad de tener conocimientos previos.",Manuel Aragonés Arroyo,"7,5 horas en total",61 ,Experto,"29,99 €",
"Vmware vSphere 8: ESXi y vCenter desde cero a avanzado
Aprende a trabajar con el entorno vSphere 8 de Vmware, con ESXi y vCenter , estándares en virtualización empresarial",Marlon Falcón Hernández,"16,5 horas en total",151 ,Todos los niveles,"14,99 €","19,99 €"
"Instala AS-ABAP Versión 7.52 en tu máquina
Usa tu propia PC para instalar Application Server ABAP y práctica libremente el lenguaje de programación ABAP",Rodrigo Díaz Academia PLC,4 horas en total,14 ,Principiante,"14,99 €","49,99 €"
"Curso completo de Linux: Manejo de comandos y Shell Script
Aprende a manejar Linux profesionalmente. Conviértete en un experto en Linux, manejo de comandos, Bash y Shell Script.",Fernando Manso,2 horas en total,14 ,Principiante,"14,99 €","19,99 €"
"Asistente virtual (Jarvis) con Microcontroladores PIC
Configuración de asistente virtual para computadora con Microcontroladores PIC",Rodrigo Díaz Academia PLC,10 horas en total,52 ,Principiante,"14,99 €","49,99 €"
"Domina PrusaSlicer para impresion 3D
Domina el Software para impresión 3D mas Avanzado de la industria",XP Solution,"2,5 horas en total",27 ,Todos los niveles,"14,99 €","24,99 €"
"[2022] Cybersecurity Fundamentals (CSX-F): Simulador examen
Entrénate para el examen de certificación ITCA Cybersecurity Fundamentals y da a conocer de esa forma tus conocimientos",Fernando Vicente,6 horas en total,28 ,Principiante,"14,99 €","94,99 €"
"Hacking Wifi Profesional. Realiza Auditorias sobre Seguridad
Aprenderás a realizar Auditorias sobre redes Wifi como un Hacker Profesional. Hacking Wifi en WEP/WPA/WPA2 & Enterprise",Carlos Cuellar Lana,11 horas en total,62 ,Principiante,"14,99 €","54,99 €"
"Aprende PYTHON de CERO a EXPERTO
Aprende Python sin ningún conocimiento previo",Rafael López,"8,5 horas en total",16 ,Intermedio,"14,99 €","44,99 €"
"Certified Ethical Hacking ( Exam ) 2023
( Examen en Español )",Manuel Pérez,"5,5 horas en total",10 ,Principiante,"14,99 €","19,99 €"
"Ruby on Rails 7 Microsoft Azure Docker
Ruby on Rails para principiantes desarrollando aplicaciones con Docker y MS Azure.",Fernando Zamora,"9,5 horas en total",76 ,Intermedio,"49,99 €",
"Hacking con Nmap & Nessus: Escaneos de Redes Corporativas!
Vuelvete un experto en escaneo de redes y detección de vulnerabilidades con Nessus & NMAP Técnicas de escaneo y evasión!",Educación Digital,3 horas en total,46 ,Todos los niveles,"14,99 €","19,99 €"
"Reconocimiento de Huella Dactilar en Excel
Huella dactilar en excel utilizando el lector uaeu 4500 digital persona",Educación Digital,"10,5 horas en total",33 ,Principiante,"14,99 €","19,99 €"
"Simulator Exam AZ-500 Microsoft Azure Security Technologies
Simulator Exam AZ-500 (+100 Questions with Explain)",Apasoft Training,4 horas en total,43 ,Todos los niveles,"14,99 €","24,99 €"
"Exámenes de práctica: AI-900 Fundamentos de AI en Azure
Gana confianza y aprueba el examen AI-900 Azure AI Fundamentals con la una mejor calificación en",Juan Eduardo Rios Villasmil,"1,5 horas en total",17 ,Intermedio,"14,99 €","29,99 €"
"Curso de Armado de PC Gamer y Profesional
Cómo armar tu propia PC Gamer y Profesional: Una guía Paso a Paso para formarte como un Técnico Experto.",Santiago Hernández,13 horas en total,51 ,Todos los niveles,"14,99 €","94,99 €"
"GCP Digital Leader Certificacion Examen Practico 2023
Edición 2022, Examen practico de la Certificación Google Cloud Digital Leader, 100% del examen y sus explicaciones",Francisco Misael Granados Orozco,17 horas en total,48 ,Principiante,"14,99 €","94,99 €"
"Simulador Lead Cybersecurity Professional Certificate LCSPC
Ciberseguridad PRO - Líder en Ciberseguridad",Rafael Lopez Barajas,4 horas en total,27 ,Todos los niveles,"14,99 €","64,99 €"
"Lead Cybersecurity Professional Certificate (Examen Oficial)
Ciberseguridad PRO",Pedro Oncoy,7 horas en total,56 ,Principiante,"14,99 €","19,99 €"
"SAP Business One SDK DI API usando C#
Código completo para el manejo de los objetos más utilizados en SAP BO","Alvaro Chirou • 1.300.000+ Enrollments Worldwide, Walter Coto || +400,000 Estudiantes",3 horas en total,35 ,Principiante,"14,99 €","94,99 €"
"Curso Hacking Etico | PenTesting - Curso Completo Desde CERO
Aprenda hacking ético y pruebas de penetración de los expertos en este curso completo.",Portal Ingeniería | +60.000 Students,"1,5 horas en total",16 ,Principiante,"14,99 €","19,99 €"
"Nivel 4. Aprende sobre seguridad Web3 y hacking
¡Aprenda los fundamentos de bajo nivel, pida prestado millones gratis sin garantías y soborne a los mineros!",Ever Tovar A.,"11,5 horas en total",64 ,Todos los niveles,"14,99 €","19,99 €"
"Nivel 3. Integrarse en el ecosistema
Vaya más allá de Solidity y comience a explorar herramientas, protocolos y aplicaciones del ecosistema",Jorge Ortiz,"6,5 horas en total",57 ,Todos los niveles,"14,99 €","19,99 €"
"Nivel 2. Profundiza y crea dApps
¡Explore más a fondo el mundo web3, aprenda sobre el gas, la minería y cómo funciona la Prueba de trabajo, y cree dApps!",Pedro Vargas • Ethical Hacker,24 horas en total,128 ,Todos los niveles,"14,99 €","24,99 €"
"Curso de HMI de Delta utilizando el DopSoft 4.0
Aprende hoy mismo! A tu ritmo y donde sea!",Walter Alvarez,9 horas en total,80 ,Todos los niveles,"14,99 €","89,99 €"
"Arduino vs Microcontrolador PIC
Adéntrate en el mundo de los microcontroladores",Digital Academy TEC,2 horas en total,17 ,Principiante,"14,99 €","19,99 €"
"Nivel 1. Aprende los conceptos básicos de Web3
¡Aprenda los fundamentos de Web3, configure su billetera criptográfica y entre en modo desarrollador!",Benjamin Camacho,"1,5 horas en total",37 ,Experto,"14,99 €","19,99 €"
"Máster en Inteligencia Artificial (IA) NoCode
Descubre el funcionamiento y las posibilidades de todos los tipos de Inteligencia Artificial actuales.",Allan Montero,4 horas en total,19 ,Intermedio,"14,99 €","94,99 €"
"Openshift a fondo
Contenedores , Kubernetes y Openshift (do180)",Jonny David Lezcano Algarin,"9,5 horas en total",79 ,Principiante,"14,99 €","19,99 €"
"MasterCam Para Principiantes
Diseñado para estudiantes sin ninguna experiencia en el software.",Digital Academy TEC,"10,5 horas en total",24 ,Intermedio,"14,99 €","19,99 €"
"Librerías en .NET - Humanizer, xUnit, Serilog y más
Aprende como utilizar las librerías mas importantes y útiles de .NET",Digital Academy TEC,"1,5 horas en total",14 ,Principiante,"14,99 €","19,99 €"
"Cómo hacer Campañas de Ingeniería Social
Phishing 101",José Solórzano,"19,5 horas en total",276 ,Todos los niveles,"14,99 €","49,99 €"
"CURSO DE COMPUTACION
El aprendizaje del maravilloso mundo de la computación en tus manos",Eric Alexander Sachez,"6,5 horas en total",18 ,Intermedio,"14,99 €","24,99 €"
"CISM en Español
Preparación para la Certificación",Aprende Web3,10 horas en total,76 ,Principiante,"14,99 €","29,99 €"
"Power Automate: Aprobaciones y cartas Adaptativas
Aprende a crear flujos de aprobación y recopilar datos desde Teams y Outlook",Aprende Web3,10 horas en total,87 ,Todos los niveles,"14,99 €","29,99 €"
"Powershell para Administración de Servidores y Seguridad.
Aprende Powershell desde 0, a crear scripts y herramientas para administrar y brindar seguridad a tu servidor.",Aprende Web3,31 minutos en total,6 ,Todos los niveles,"14,99 €","29,99 €"
"Moodle 4.1 para administradores
Moodle es la plataforma gratuita más utilizada en el mundo",Hernan Palacios Sala,"6,5 horas en total",74 ,Intermedio,"14,99 €","44,99 €"
"Simulador de Examen para certificación COBIT 2019 FOUNDATION
Este simulador de examen te permitira tener los cononocimientos necesarios para aprobar el Examen COBIT 2019 - de ISACA",Francisco Misael Granados Orozco,10 horas en total,57 ,Todos los niveles,"14,99 €","94,99 €"
"Hacking con JavaScript
Introducción al Pentesting Web",Aprende Web3,"5,5 horas en total",45 ,Todos los niveles,"14,99 €","29,99 €"
"Curso Completo de AWS Cloud Practitioner - Español
Aprende Cloud Computing y Aprende a trabajar con la infraestructura de Amazon AWS en Cloud","Álvaro García, Formación Certificada, Cursos Online Arquitectura, Lucía Fernández",2 horas en total,8 ,Principiante,"14,99 €","19,99 €"
"Manejo Cartografía básica digital de Colombia en ArcGIS Pro.
Aprende a gestionar la cartografía basica oficial colombiana a escala 1:25000 en ArcGIS Pro.",Marcelo Guazzardo,"13,5 horas en total",72 ,Intermedio,"14,99 €","24,99 €"
"Curso Completo FSLogix
FSLogixCalificación: 0,0 de 5",Fabian Rios Montesinos,"3,5 horas en total",33 ,Intermedio,"14,99 €","24,99 €"
"Crea una App en bluetooth utilizando Microcontroladores PIC
Crea una app en bluetooth con Microcontroladores PIC y comienza a aprender en un lenguaje sencillo",Miguel Teheran,4 horas en total,16 ,Principiante,"14,99 €","24,99 €"
"Ciberseguridad: Respuesta a Incidentes
Respuesta Ante Incidentes de Seguridad",Karina Astudillo B.,2 horas en total,29 ,Todos los niveles,"14,99 €","29,99 €"
"Aprende Ciberseguridad Fácil
Las Personas son la primera línea de Ciberdefensa",Juan Antonio Ventura Machado,"6,5 horas en total",28 ,Principiante,"14,99 €","94,99 €"
"Crea una App en bluetooth utilizando Arduino
Crea una app en bluetooth co nArduino y comienza a aprender el lenguaje de Arduino",securitypyme securitypyme,"1,5 horas en total",24 ,Todos los niveles,"14,99 €","19,99 €"
"CISCO CCNA 3: Red Empresarial, Seguridad y Automatización
Tercer curso preparatorio para aprobar el examen de certificación CCNA 200-301",Sebastian Vallejo Jimenez,"24,5 horas en total",212 ,Todos los niveles,"14,99 €","44,99 €"
"Aprende fácil ArcGIS 10.X
Aprende fácil ArcGIS paso a paso","Alvaro Chirou • 1.300.000+ Enrollments Worldwide, Walter Coto || +400,000 Estudiantes, Kevin Lopez","5,5 horas en total",45 ,Todos los niveles,"14,99 €","94,99 €"
"Curso Completo Citrix Cloud en Azure - 1Y0-150 - CC-VAD-MA
Citrix Cloud",Francisco Javier Arce Anguiano,8 horas en total,26 ,Todos los niveles,"14,99 €","19,99 €"
"Curso de FortiGate Firewall (Español)
En este curso, puede aprender la instalación y administración de Fortinet FortiGate Firewall.",Kevin A. López,2 horas en total,18 ,Principiante,"14,99 €","19,99 €"
"6 exámenes de práctica | AWS Certified Cloud Practitioner
Prepara el AWS Certified Cloud Practitioner CLF-C01 ¡390 preguntas únicas de alta calidad con explicaciones detalladas!",Yirsis Serrano,1 hora en total,15 ,Principiante,"14,99 €","94,99 €"
"Curso de PLC Delta Nivel Basico utilizando ISPsoft
Aprende hoy mismo!",Synergy Tecnologia,"1,5 horas en total",18 ,Todos los niveles,"14,99 €","94,99 €"
"SOLIDWORKS 2022: Guía completa para acreditar CSWA
Aprende SOLIDWORKS incluso si eres principiante, y termina aprobando el examen oficial CSWA de SOLIDWORKS",Diego Andrés Muñoz Guerrero,"6,5 horas en total",30 ,Intermedio,"14,99 €","19,99 €"
"Fundamentos de MPLS y Estudio de Caso (Español)
En este curso, puede aprender los conceptos básicos de MPLS mediante la aplicación de la topología de muestra.",Ivan Gomez,"2,5 horas en total",36 ,Todos los niveles,"14,99 €","19,99 €"
"Apache Guacamole: Otra manera de conectarte a tus servidores
Otra manera de accerder a tu infraestructura desde la comodidad de tu navegador preferido",Francisco Misael Granados Orozco,3 horas en total,23 ,Experto,"14,99 €","94,99 €"
"Programación de microcontroladores dsPIC33F Family-Parte I
Aprende como programar microcontroladores de 16 bits DsPIC en lenguaje C con ejemplos prácticos utilizando MplabX-XC16",Andrés Olaya,"3,5 horas en total",22 ,Todos los niveles,"49,99 €",
"Azure DevOps: Gestiona proyectos empresariales
Formación Práctica para todo lo que necesitas sobre gestionar y supervisar proyectos desde esta herramienta Cloud.",David Pereira,4 horas en total,25 ,Principiante,"14,99 €","19,99 €"
"Animación aplicada en Python con Manim
Aprende a crear animaciones matemáticas con Manim para elevar el nivel de tus clases, o canal, con mejor contenido.",Francisco Misael Granados Orozco,"3,5 horas en total",16 ,Todos los niveles,"14,99 €","94,99 €"
"Introducción Al Hacking Ético desde Cero
Aprende técnicas de Hacking Ético desde Cero 2023",Oscar Leonel Amaya Deras,"1,5 horas en total",22 ,Todos los niveles,"14,99 €","94,99 €"
"Manejo de incidentes de ciberseguridad
Incluye proceso y plantilla",Diego Andrés Muñoz Guerrero,4 horas en total,28 ,Todos los niveles,"14,99 €","19,99 €"
"Raspberry Pi Pico con Internet de las cosas en MicroPython
de lo basico a lo complejo",Ivan Gomez,11 horas en total,230 ,Todos los niveles,"14,99 €","49,99 €"
"CCNA 200-301 Simulador Completo 2022
Simulador similar al oficial de 120 + 240 preguntas temas relacionados, 5 exámenes de prueba.",Yavuz BULUT,17 horas en total,148 ,Todos los niveles,"14,99 €","19,99 €"
"Airtable. De Principiante a Experto
Aprende a Crear y Compartir Bases de Datos de Forma Sencilla. Hoja de Cálculo y Base de Datos con Superpoderes.","Joan Amengual | AWS Certified & Senior Blockchain Professional, Stephane Maarek | AWS Certified Cloud Practitioner,Solutions Architect,Developer, Abhishek Singh | 9x AWS",2 horas en total,35 ,Todos los niveles,"14,99 €","94,99 €"
"Programación Shell Script en Bash
Consiga el máximo rendimiento a su sistema operativo",Hernan Palacios Sala,"2,5 horas en total",25 ,Todos los niveles,"14,99 €","44,99 €"
"OCI simulado, Oracle Foundations Associate - +120 Preguntas
OCI simulado, Oracle Fundactions Associate - +120 Preguntas en español e inglés",Cleverk Institute,"8,5 horas en total",133 ,Todos los niveles,"14,99 €","44,99 €"
"OWASP TOP 10 - Hacking & Pentesting Web, Bug Bounty Hunting
Master en pruebas de seguridad con OWASP - Penetration testing web con múltiples herramientas de Hacking! + Laboratorios",Yavuz BULUT,40 minutos en total,12 ,Principiante,"14,99 €","19,99 €"
"Curso de Windows 365
El Windows de toda la vida ahora en la nube",Carlos Cuellar Lana,4 horas en total,50 ,Principiante,"14,99 €","54,99 €"
"Seguridad con SELinux
SELinux: Configuración, diagnostico y solución de problemas",Jhon Ore Sulca,"5,5 horas en total",38 ,Todos los niveles,"14,99 €","49,99 €"
"ISO/IEC 27001 Sistema de Gestión Seguridad de la Información
El Sistema de Gestión de Seguridad de la Información basado en ISO 27001 e ISO 27002","Alvaro Chirou • 1.300.000+ Enrollments Worldwide, Gastón Galarza",3 horas en total,14 ,Principiante,"14,99 €","94,99 €"
"Programación de PLC Studio 5000 Logix Designer - Básico
Curso de Programación de PLC Allen Bradley - Nivel Básico - Lenguaje Ladder",Augusto González-Bonorino,"3,5 horas en total",15 ,Principiante,"24,99 €",
"Automatización desde cero con simulador Factory IO
Programación de PLC 1500 y visualización en simulador Factory IO",Kevin Veizaga,"10,5 horas en total",83 ,Todos los niveles,"14,99 €","19,99 €"
"Trend Micro Deep Discovery Advanced Threat Detection 3.0
Trend Micro Deep Discovery Advanced Threat Detection 3.0 Exam [questions, images, diagrams and reliable references]",Israel Rogelio Gómez,"5,5 horas en total",69 ,Todos los niveles,"14,99 €","19,99 €"
"Instalación y configuración de PRTG Network Monitor
Monitoreo de redes y dispositivos con PRTG Network Monitor",Roger Mamani,"4,5 horas en total",14 ,Intermedio,"14,99 €","29,99 €"
"Curso Completo de AWS Certified Cloud Practitioner - Español
Aprende Cloud Computing | Prepárate para el examen de AWS Certified Cloud Practitioner CLF-C01 | ¡Con examen incluido!",Pablo Marz,3 horas en total,6 ,Principiante,"14,99 €","19,99 €"
"Maquinas Virtuales
Virtualización de sistemas operativos","Álvaro García, Cursos Online Arquitectura, Formación Certificada","1,5 horas en total",19 ,Principiante,"14,99 €","19,99 €"
"Examen AZ-500: Microsoft Azure Security Technologies
Pass your Microsoft AZ-500 Exam",Fernando Vicente,8 horas en total,36 ,Intermedio,"14,99 €","94,99 €"
"Lógica de programación con Arduino
Aprende a programar en arduino",King Tests,6 horas en total,53 ,Todos los niveles,"14,99 €","19,99 €"
"Cómo diagnosticar y reparar patinetes eléctricos (scooters)
Fórmate y encuentra trabajo rápidamente en una profesión de futuro, en un sector que crece con las crisis.",Pedro Vargas • Ethical Hacker,2 horas en total,29 ,Intermedio,"14,99 €","24,99 €"
"FTTX: La tecnología que lleva Internet a tu casa.
Gigabit Passive Optical Network",JGAITPro - Conocimiento Para TI,"4,5 horas en total",15 ,Todos los niveles,"14,99 €","19,99 €"
"Google Earth Engine Integral
Un poderoso recurso para el trabajo con imágenes satelitales",Juan Carlos Guzmán Contreras,"4,5 horas en total",30 ,Todos los niveles,"14,99 €","49,99 €"
"Curso completo sobre Anonimato, Privacidad y Deepweb
Aprende sobre Anonimato, como navegar en la Deepweb de forma segura y mejorar tu privacidad, con herramientas y Practica","Sinergia Learning Center, Daniel De Giorgio",11 horas en total,49 ,Todos los niveles,"99,99 €",
"Entrenamiento para ISTQB® Foundation Level [CTFL] (2023)
Curso completo de ISTQB con examenes resueltos, simulacros de test cronometrados para practica, tips y más! QA+Testing",Yamir Gersson Flórez Farfán,6 horas en total,43 ,Principiante,"14,99 €","19,99 €"
"Trend Micro Apex One Professional Certified Q&A
Pass the Apex One Professional - Certification Exam [questions, images, diagrams and reliable references]",Daniel Sánchez,"48,5 horas en total",365 ,Todos los niveles,"14,99 €","49,99 €"
"Crea un VPS RDP u Obten Hosting WordPress Gratis con AWS
Confiura Tu Propio VPS con Acceso RDP, Tu Propio Tunel VPN y Màs!",Fernando Villegas,"6,5 horas en total",56 ,Intermedio,"14,99 €","24,99 €"
"Fortinet: Certificación NSE7 SD-WAN
Aprenda todas habilidades necesarias para presentar el examen de certificación de especialización NSE7 SD-WAN",Juan José Pérez Figuereo,1 hora en total,13 ,Principiante,"14,99 €","19,99 €"
"AWS IoT Core con Raspberry PI
Exploremos el Internet de las Cosas: AWS IoT Core, IoT Analytics, Raspberry Pi, Sensores, NodeJS, MQTT y más desde cero.","Joan Amengual | AWS Certified & Senior Blockchain Professional, Stephane Maarek | AWS Certified Cloud Practitioner,Solutions Architect,Developer",21 horas en total,16 ,Principiante,"14,99 €","94,99 €"
"Guía práctica de Cisco DMVPN
Guía práctica completa de configuración de Cisco DMVPN básico a experto",Sergio Andrés Pinzón Bernal,"2,5 horas en total",33 ,Todos los niveles,"14,99 €","39,99 €"
"Curso de Cisco FirePower FTD | Parte-2 FMC (Español)
Puede aprender a instalar Cisco FirePower Firewall en la topología de muestra adecuada para medianas y grandes empresas.",Akira Nakamure,"2,5 horas en total",37 ,Principiante,"14,99 €","29,99 €"
"[2022] Help Desk : Simulador de Examen de Certificación
Valida tus conocimientos en Help Desk con preguntas de práctica.",Francisco Misael Granados Orozco,"41,5 horas en total",132 ,Intermedio,"14,99 €","94,99 €"
"TIA Portal Básico
Curso PLC Básico",Acadohmia - Víctor Berzal,10 horas en total,16 ,Intermedio,"14,99 €","94,99 €"
"Curso de Cisco FirePower FTD | Parte-1 FDM (Español)
Puede aprender a instalar Cisco FirePower Firewall en la topología de muestra adecuada para pequeñas y medianas empresas",Giovanni Iván Mendez,3 horas en total,13 ,Intermedio,"19,99 €",
"Azure Fundamentals al completo. AZ-900 (Versión 2022-23)
Aprende los fundamentos básicos de Azure y prepara el examen AZ-900 de Microsoft. Adaptado al cambio de Mayo de 2022",Gustavo Bonorino,3 horas en total,43 ,Todos los niveles,"14,99 €","24,99 €"
"Creación de aplicaciones y juegos iOS - AppStore 2022/2023
Desarrolla y monetiza juegos y aplicaciones para iOS y la App Store desde cero a profesional sin experiencia previa","Alvaro Chirou • 1.300.000+ Enrollments Worldwide, Walter Coto || +400,000 Estudiantes",10 horas en total,50 ,Principiante,"14,99 €","94,99 €"
"Cómo Detectar, Prevenir y Eliminar Virus Informáticos
En este curso descubrirás métodos probados para Detectar y Eliminar Virus, como evitar Malware, desencriptar datos, etc.",Esteban Balvin,10 horas en total,130 ,Todos los niveles,"14,99 €","19,99 €"
"Análisis Espacial con Rstudio básico para Windows
R,RstudioCalificación: 5,0 de 5",Fernando Villegas,42 minutos en total,6 ,Principiante,"14,99 €","24,99 €"
"Introducción a la metodología Scrum
Basado en la última versión de la Guía Oficial de Scrum",Luis Enrique Pena,"13,5 horas en total",75 ,Todos los niveles,"14,99 €","19,99 €"
"Blue Prism Technical Arquitect certification ATA02
Certified questions & answers - Updated August 2022",Eduardo Nazareno Anselmi,2 horas en total,54 ,Principiante,"14,99 €","94,99 €"
"[2022] PCI Professional (PCIP): Simulador de examen
Entrénate para el examen de certificación de PCI Professional y da a conocer de esa forma tu experiencia y conocimientos",Andrés Meza,13 horas en total,89 ,Principiante,"14,99 €","54,99 €"
"SQL Server 2022
SQL Server Aprende bases de datos, consultas, funciones, tablas y mucho más.",Julio Eduardo Moisa,"3,5 horas en total",25 ,Principiante,"14,99 €","19,99 €"
"Curso en Administración Ecommerce con Magento 2
Aprende a gestionar una tienda online con Magento 2, desde cero.",Yavuz BULUT,"3,5 horas en total",34 ,Todos los niveles,"14,99 €","19,99 €"
"Curso de F5 BIG-IP Local Traffic Manager | LTM (Español)
Al tomar este curso, puede aprender a instalar y administrar el balanceador de carga F5 LTM.",IT Cert,"5,5 horas en total",50 ,Intermedio,"14,99 €","19,99 €"
"Instalaciones y Actualizaciones del software de PostgreSQL
Aprende a instalar PostgreSQL y a realizar Actualizaciones de versión menor y mayor con mínima pérdida de servicio",Javier Salinas,"12,5 horas en total",85 ,Intermedio,"14,99 €","24,99 €"
"Curso Completo de Termux 2022
mejorando la practica en termux",Yavuz BULUT,3 horas en total,29 ,Intermedio,"14,99 €","19,99 €"
"Hacking Ético con Python
Aprende las tecnias del hacking etico con un lenguaje potente.",Apasoft Training,"7,5 horas en total",71 ,Todos los niveles,"14,99 €","19,99 €"
"Virtualización de sistemas operativos con VirtualBox
Curso de máquinas virtuales con VirtualBox",Jorge Sanz Saez,13 horas en total,23 ,Todos los niveles,"14,99 €","94,99 €"
"El curso completo de hacking ético de Nmap, Zenmap, Shodan
Curso completo de Nmap",José Contreras,1 hora en total,31 ,Principiante,"109,99 €",
"Curso hacking ético, Técnicas Fundamentales Hacking Social
Hacking Social para iniciantes",Sean Reyes,4 horas en total,40 ,Todos los niveles,"14,99 €","19,99 €"
"AZ-104 Microsoft Azure Administrator en Español Marzo 2023
Conviértete en AzureAdministrator.Certifícate con el curso AZ-104 Azure Administrator! Incluye Labs + Práctica de Examen",IT Cert,11 horas en total,15 ,Intermedio,"14,99 €","19,99 €"
"HTML y CSS Desde Cero 2023 - Flexbox, Grid, SASS, Responsive
Desarrolla sitios web increíbles con HTML y CSS, Desde Cero hasta Profesional, Flexbox, Grid, SASS, Responsive y más",Tomb R,2 horas en total,20 ,Todos los niveles,"14,99 €","49,99 €"
"Git: Essential Guide
Integration Code - Version Control",Pedro Oncoy,"24,5 horas en total",113 ,Principiante,"14,99 €","24,99 €"
"Curso GNU/LINUX , Para ciberseguridad con Kali y Parrot OS
Linux para ciberseguridad",Alvaro Guerra,2 horas en total,27 ,Todos los niveles,"14,99 €","84,99 €"
"AWS Machine Learning Specialty (MLS-C01) en Español
Aprende servicios de AWS para crear soluciones de ML y aprueba el examen MLS-C01","Luis Muñoz, Fernando Muñoz","4,5 horas en total",25 ,Todos los niveles,"109,99 €",
"¿Como funciona el internet?
Fundamentos de las redes",Yavuz BULUT,19 horas en total,122 ,Principiante,"14,99 €","19,99 €"
"ESRI ArcGIS Online desde cero: Curso completo
Creación de mapas online, geoportales, y aplicaciones web enfocadas en la geografía en la nube",Loles Ferrándiz,"7,5 horas en total",98 ,Todos los niveles,"14,99 €","49,99 €"
"SAP EDI / IDOC Completo en Español
Conviertete en experto en SAP EDI / IDOC",Jerónimo González Enríquez,"3,5 horas en total",42 ,Principiante,"14,99 €","94,99 €"
"Log Centralizado con CentOS8 - Rsyslog, logrotate y NagiosLS
Instalación y configuración básica de un Syslog Server en CentOS 8, rsyslog, logrotate e integración básica de NagiosLS",Brian De Vita,"7,5 horas en total",16 ,Intermedio,"14,99 €","94,99 €"
"Ciberseguridad - Seguridad informática para redes, iníciate
¡Aprende seguridad informática relacionada con las grandes redes de las empresas de manera práctica! ¡Iníciate!",Jesús Miguel Acosta Flores,"1,5 horas en total",9 ,Todos los niveles,"14,99 €","39,99 €"
"Blockchain Certificación Oficial BCPC de Certiprof 2023
Prepárate para los trabajos del futuro con Blockchain y la Industria 4.0. Aprueba la Certificación BCPC de Certiprof",Tiugre Palma,42 minutos en total,10 ,Principiante,"14,99 €","19,99 €"
"Aprende a reparar controles de videojuegos desde cero
Curso intensivo desde cero en electrónica enfocada a controles de videojuegos e introducción breve a consolas",Tiugre Palma,"10,5 horas en total",49 ,Intermedio,"14,99 €","19,99 €"
"Implementacion de Cisco DMVPN
Implementacion de Cisco DMVPN",David R,"10,5 horas en total",125 ,Principiante,"14,99 €","69,99 €"
"Curso Basico de Cadworx Plant para Principiantes
Este curso es la iniciación al Programa Cadworx Plant, uno de los mejores y mas poderosos modeladores para plantas ind.",Manuel Martín,13 horas en total,36 ,Experto,"14,99 €","94,99 €"
"Curso Basico de CCTV
Curso Instalador de CCTV",Darwin J. Pérez G.,"4,5 horas en total",42 ,Principiante,"14,99 €","19,99 €"
"Hacking y Pentesting: Pivoting, Tunneling y Port Fordwarding
Aprende a moverte entre segmentos de red",Tiugre Palma,6 horas en total,54 ,Todos los niveles,"14,99 €","19,99 €"
